timestamp,Username,Retweets,Text,Mentions,Hashtags
Tue Feb 18 15:56:55 +0000 2020,784838048815153152,0,The #China connection is disturbing especially knowing that #Bloomberg might be the most virulent #TOTALITARIAN on the Planet #NominationForSale #Democrats #DNC = DEEP-STATE CORRUPTION #DemocraticDebate #LasVegas #Blagojevich #JoeBiden #BernieSanders,,#China #Bloomberg #TOTALITARIAN #NominationForSale #Democrats #DNC #DemocraticDebate #LasVegas #Blagojevich #JoeBiden #BernieSanders
Tue Feb 18 15:56:53 +0000 2020,2381441971,0,,,
Tue Feb 18 15:56:51 +0000 2020,40749869,0,He won’t make it past South Carolina.,,
Tue Feb 18 15:56:51 +0000 2020,702987554778263552,0,"Just a thought!! We don't need anyone else dirtying the DNC and our candidates, because Trump is doing plenty of it. What sickens me more is seen @SenWarren & @SenSanders helping Trump by accusing the DNC of corruption. If I can't vote @JoeBiden I rather vote @MikeBloomberg",@SenWarren @SenSanders @JoeBiden @MikeBloomberg,
Tue Feb 18 15:56:51 +0000 2020,35168604,0,pic.twitter.com/DdM19UCwqk,,
Tue Feb 18 15:56:50 +0000 2020,1169042734557974528,0,ANy Of the Dem candidates are 1000% preferable and will be better for America than that POS and his crime syndicate administration,,
Tue Feb 18 15:56:45 +0000 2020,239913406,0,How much of that money ended up being laundered back into your family and friends?,,
Tue Feb 18 15:56:45 +0000 2020,1048238806288220160,0,All Democrat candidates support every method of aborting babies. To vote for a democrat president- ial candidate is to vote for aborting babies.,,
Tue Feb 18 15:56:44 +0000 2020,784684641533956096,0,Nice picture with the vice a Democrat having crazy socialist stealing his party from under his feet. Why is it that Mr. Sanders is not running on the Socialist party?,,
Tue Feb 18 15:56:42 +0000 2020,729511212,0,“The Art of the Kickback” by @JoeBiden,@JoeBiden,
Tue Feb 18 15:56:42 +0000 2020,2721049359,0,That was probably true before the Trump administration. Everything Trump touches is corrupted!,,
Tue Feb 18 15:56:41 +0000 2020,1242991880,0,"@BernieSanders lover 4 NRA & a communist. I can go back 20 yrs find a grocery list 4 Sanders as well. Yes, I stated my values. As stated, I control my vote. My decision is made & will not change. I will vote 4 @JoeBiden 2020 prez. #Biden2020 is a better man than Sanders.",@BernieSanders @JoeBiden,#Biden2020
Tue Feb 18 15:56:40 +0000 2020,4818656860,0,Go Joe go,,
Tue Feb 18 15:56:38 +0000 2020,975906947378663424,0,Chris Matthews is like if Joe McCarthy had Joe Biden's melting brain.,,
Tue Feb 18 15:56:37 +0000 2020,1182581022,0,Joe Biden's Vision for America's Future | Joe Biden https://joebiden.com/joes-vision/,,
Tue Feb 18 15:56:36 +0000 2020,2881283448,0,He also asked you to handle Ukraine and this is what you did including enriching your son.https://www.realclearpolitics.com/video/2019/09/27/flashback_2018_joe_biden_brags_at_cfr_meeting_about_withholding_aid_to_ukraine_to_force_firing_of_prosecutor.html …,,
Tue Feb 18 15:56:35 +0000 2020,22151539,0,Amy Klobuchar - 2% Pete Buttigieg - 3.4% Joe Biden - 4.8% Bernie Sanders - 16.7% Michael Bloomberg - 16.7% Donald Trump - 61.9% Why is Tulsi Gabbard still in the race?,,
Tue Feb 18 15:56:34 +0000 2020,880589015933743104,0,pic.twitter.com/O7nbbKfaQG,,
Tue Feb 18 15:56:33 +0000 2020,947964830358622209,21,"A week after Biden called Sanders supporters vicious, a @JoeBiden delegate was forced to resign from the PA Young Democrats for posting anti-Semitic tweets and a doctored video of Bernie Sanders https://lawandcrime.com/2020-election/biden-surrogate-forced-to-resign-from-democratic-group-due-to-doctored-bernie-sanders-video/ …",@JoeBiden,
Tue Feb 18 15:56:28 +0000 2020,34329747,1,They need to end @MikeBloomberg’s path to the nomination tomorrow night on that debate stage. It needs to be a 50 car pile-up. Fact after after fact. Every single one of them needs to participate in this. cc: @BernieSanders @ewarren @amyklobuchar @PeteButtigieg @JoeBiden,@MikeBloomberg @BernieSanders @ewarren @amyklobuchar @PeteButtigieg @JoeBiden,
Tue Feb 18 15:56:24 +0000 2020,1259893237,0,"Outrageous that @ewarren was erased from the head-to-heads in this poll. (Just *loving* the erasure of female candidates this cycle, media! So 2016!) Nonetheless it's very notable how far up @JoeBiden is versus Trump compared to rest of the field. https://twitter.com/mmurraypolitics/status/1229888815705227265 …",@ewarren @JoeBiden,
Tue Feb 18 15:56:22 +0000 2020,1196964508104871940,1,"So, @JoeBiden, it's OK for Democrats to ""keep them safe"" but if Republicans do the same thing, it's evil? #hypocrite much?",@JoeBiden,#hypocrite
Tue Feb 18 15:56:19 +0000 2020,1174307353195372544,1,"Never been more anxious and enthusiastic to cast a vote. I picked the candidate with the best chance to beat trump. @JoeBiden is my guy, give 'em hell, Joe! #Biden2020pic.twitter.com/EQUQL06tke",@JoeBiden,#Biden2020pic
Tue Feb 18 15:56:14 +0000 2020,54218903,3,"In the latest @NBCNews poll @JoeBiden continues to be the strongest contender against Impeached Trump - 52 to 44%, followed by @MikeBloomberg - 50 to 43%. There is no doubt that we Democrats are more liberal than our country’s electorate.",@NBCNews @JoeBiden @MikeBloomberg,
Tue Feb 18 15:56:13 +0000 2020,79733332,0,"Or we could ignore the made up issue of ""voter fraud"" and actually deal with how to encourage folks to vote.",,
Tue Feb 18 15:56:10 +0000 2020,2395356654,0,"Me too, but I still say @JoeBiden is the next President of the USA.",@JoeBiden,
Tue Feb 18 15:56:04 +0000 2020,309422920,0,My whole family just came back from voting for Biden we also called friends & family to go with us. for some reason they didn't not send my 84 yrs father inlaw absentee ballot we took him us.Saturday we driving church members to go vote 4 Biden. #Bidenstrong @JoeBiden #BIDEN2020,@JoeBiden,#Bidenstrong #BIDEN2020
Tue Feb 18 15:56:03 +0000 2020,4775934840,0,Awesome good luck with your choice,,
Tue Feb 18 15:56:03 +0000 2020,1038572665500565504,0,There goes Bernie and his ants nest.,,
Tue Feb 18 15:55:58 +0000 2020,3810729556,1,FBI now raids business tied to Joe Biden's brother https://www.wnd.com/2020/02/fbi-now-raids-business-tied-joe-bidens-brother/?utm_source=Twitter&utm_medium=PostTopSharingButtons&utm_campaign=websitesharingbuttons … #q #qanon #greatawakening #walkaway #wwg1wga #maga #joebiden,,#q #qanon #greatawakening #walkaway #wwg1wga #maga #joebiden
Tue Feb 18 15:55:56 +0000 2020,1083106259748954114,0,Obama screwing @joebiden with Bloomberg. How much is he paying Obama?,@joebiden,
Tue Feb 18 15:55:56 +0000 2020,1108016678363754497,0,@JoeBiden @BidenWarRoom @joannebryantsf @kerryfjacob @CaliforniaBeto @BetoBiden @DavePowersG @CaliforniaBeto @BlueDogsforBeto @moberzan @BidenforUS2020 @DrBiden @FloridaForBiden @VetsForBiden @NY4BIDEN @BidenSan,@JoeBiden @BidenWarRoom @joannebryantsf @kerryfjacob @CaliforniaBeto @BetoBiden @DavePowersG @CaliforniaBeto @BlueDogsforBeto @moberzan @BidenforUS2020 @DrBiden @FloridaForBiden @VetsForBiden @NY4BIDEN @BidenSan,
Tue Feb 18 15:55:55 +0000 2020,4875306814,0,1905 H st,,
Tue Feb 18 15:55:54 +0000 2020,4875306814,0,1905 H st !,,
Tue Feb 18 15:55:48 +0000 2020,29086373,0,"When Joe Biden dies, I'm starting the hashtag #MournPop.",,#MournPop
Tue Feb 18 15:55:43 +0000 2020,3385074851,0,Joe Biden shell shocked? Joe Biden served as the Vice President of the United States from 2009 to 2017 and in the United States Senate from 1973 until 2009. @hilaryr @ananavarro @LauraAJarrett @PoppyHarlowCNN @CillizzaCNN @davidaxelrod @niaCNN @davidgregory @JohnKingCNNpic.twitter.com/C7AEauIR4O,@hilaryr @ananavarro @LauraAJarrett @PoppyHarlowCNN @CillizzaCNN @davidaxelrod @niaCNN @davidgregory @JohnKingCNNpic,
Tue Feb 18 15:55:38 +0000 2020,16566348,0,wow this is back when donald trump was a democrat,,
Tue Feb 18 15:55:37 +0000 2020,38979357,0,Is still better than the senator who is going around bragging on an endorsement from a KNOWN RACIST AND MISOGYNISTIC ASS!,,
