,timestamp,Username,Retweets,Text,Mentions,Hashtags,Cleaned Tweets
3187,Wed Feb 19 15:51:13 +0000 2020,1155986460429955072,0,Why are democrats homophobic?,,,"['Why', 'democrats', 'homophobic']"
3188,Wed Feb 19 15:51:13 +0000 2020,1656229530,0,"Obama stole our money, ruined our economy on purpose. He never thought she would lose! Trump 2020",,,"['Obama', 'stole', 'money', 'ruined', 'economy', 'purpose', 'He', 'never', 'thought', 'would', 'lose', 'Trump', '2020']"
3189,Wed Feb 19 15:51:13 +0000 2020,866481078,0,Have you been in a cave for the last 3 years? Trump's own intelligence agencies found the Russians interfered.,,,"['Have', 'cave', 'last', '3', 'years', 'Trumps', 'intelligence', 'agencies', 'found', 'Russians', 'interfered']"
3190,Wed Feb 19 15:51:12 +0000 2020,1125825833317302272,0,Homophobic? Donald Trump isn't.,,,"['Homophobic', 'Donald', 'Trump', 'isnt']"
3191,Wed Feb 19 15:51:12 +0000 2020,2696141629,0,Keep TRUMP 2020 CLUELESS pic.twitter.com/LrPAdBHwjo,,,"['Keep', 'TRUMP', '2020', 'CLUELESS']"
3192,Wed Feb 19 15:51:12 +0000 2020,1220083212765954049,0,pic.twitter.com/qSJyelLsS2,,,['2']
3193,Wed Feb 19 15:51:12 +0000 2020,1108077256738512896,2,"No magic wands required, just some good old @GOP socialism. Now, farmers have to beg for a socialist welfare handout for a chance to stay in business because Trump's silly trade wars destroyed their markets.",@GOP,,"['No', 'magic', 'wands', 'required', 'good', 'old', '@GOP', 'socialism', 'Now', 'farmers', 'beg', 'socialist', 'welfare', 'handout', 'chance', 'stay', 'business', 'Trumps', 'silly', 'trade', 'wars', 'destroyed', 'markets']"
3194,Wed Feb 19 15:51:12 +0000 2020,1548177055,0,And the news is pissing off all the right people.,,,"['And', 'news', 'pissing', 'right', 'people']"
3195,Wed Feb 19 15:51:12 +0000 2020,838810388695252992,1,"A NOBODY TROLL, @RichardGrenell is par for the TROLL in Chief, @realDonaldTrump, who only hires the scum of the earth because they're loyally & will kiss his fat ass. https://twitter.com/vermontgmg/status/1230265173014908931 …",@RichardGrenell @realDonaldTrump,,"['A', 'NOBODY', 'TROLL', '@RichardGrenell', 'par', 'TROLL', 'Chief', '@realDonaldTrump', 'hires', 'scum', 'earth', 'theyre', 'loyally', 'kiss', 'fat', 'ass', '1230265173014908931', '…']"
3196,Wed Feb 19 15:51:12 +0000 2020,2683873928,0,Neil Young Pens Open Letter to Donald Trump: ‘You Are a Disgrace to My Country’ https://www.rollingstone.com/music/music-news/neil-young-letter-trump-954835/ … via @RollingStone,@RollingStone,,"['Neil', 'Young', 'Pens', 'Open', 'Letter', 'Donald', 'Trump', '‘You', 'Are', 'Disgrace', 'My', 'Country’', '54835', '…', 'via', '@RollingStone']"
3197,Wed Feb 19 15:51:11 +0000 2020,812782565400526848,0,"Doesn’t @realDonaldTrump know anybody that is not already working in a Government position. He keeps moving people around. I thought people are dying to come in and work in this administration, ( so he says) https://twitter.com/shaneharris/status/1230272747009445889 …",@realDonaldTrump,,"['Doesn’t', '@realDonaldTrump', 'know', 'anybody', 'already', 'working', 'Government', 'position', 'He', 'keeps', 'moving', 'people', 'around', 'I', 'thought', 'people', 'dying', 'come', 'work', 'administration', 'says', '1230272747009445889', '…']"
3198,Wed Feb 19 15:51:11 +0000 2020,816403743491006465,2,It’s no where near 50% bitch!pic.twitter.com/dgHJb0THbE,,,"['It’s', 'near', '50', 'bitch']"
3199,Wed Feb 19 15:51:11 +0000 2020,1013884873390612480,0,And then there’s this https://t.co/ickTLTZmEr https://twitter.com/realdonaldtrump/status/1230186794576011264?s=21 …,,,"['And', 'there’s', 'httpstcoickTLTZmEr', '1230186794576011264s=21', '…']"
3200,Wed Feb 19 15:51:11 +0000 2020,760909244610650112,2,What did he do NOTHING but disgrace the United States,,,"['What', 'NOTHING', 'disgrace', 'United', 'States']"
3201,Wed Feb 19 15:51:11 +0000 2020,1198028213345079296,0,Looks like a CNN reporter!,,,"['Looks', 'like', 'CNN', 'reporter']"
3202,Wed Feb 19 15:51:11 +0000 2020,309030692,0,Have you been hacked???,,,"['Have', 'hacked']"
3203,Wed Feb 19 15:51:11 +0000 2020,3300918643,0,"Can you spell... wait, never mind - here, I’ll do it for you: #Sycophant",,#Sycophant,"['Can', 'spell', 'wait', 'never', 'mind', 'I’ll', '#Sycophant']"
3204,Wed Feb 19 15:51:11 +0000 2020,2842585455,0,@TheDemocrats negative attitude and no action vs @realDonaldTrump positive attitude and REAL action for the American people... ALL American peoples. https://twitter.com/mad_liberals/status/1229934784249503744 …,@TheDemocrats @realDonaldTrump,,"['@TheDemocrats', 'negative', 'attitude', 'action', 'vs', '@realDonaldTrump', 'positive', 'attitude', 'REAL', 'action', 'American', 'people', 'ALL', 'American', 'peoples', '1229934784249503744', '…']"
3205,Wed Feb 19 15:51:11 +0000 2020,807611117736431616,0,"Bloomberg 2011: ""I Know Donald Trump; He's A Great Guy...I'm A Big Fan"", 2-19-20 https://youtu.be/dS93PazLZ6s",,,"['Bloomberg', '2011', 'I', 'Know', 'Donald', 'Trump', 'Hes', 'A', 'Great', 'GuyIm', 'A', 'Big', 'Fan', '21920', '3PazLZ6s']"
3206,Wed Feb 19 15:51:11 +0000 2020,21906070,0,"— Donald Trump, talking about #MichaelBloomberg on #FoxAndFriends in 2013. #FNC @CNN @MSNBC @SeanHannity @realDonaldTrump @AdamSchiffCA @SenateMajLdr @LindseyGrahamSC @KellyannePolls #GeorgeConway @IvankaTrump @JaredKushner @MittRomney @marcorubio @ChrisWallace101 #ExGOP",@CNN @MSNBC @SeanHannity @realDonaldTrump @AdamSchiffCA @SenateMajLdr @LindseyGrahamSC @KellyannePolls @IvankaTrump @JaredKushner @MittRomney @marcorubio @ChrisWallace101,#MichaelBloomberg #FoxAndFriends #FNC #GeorgeConway #ExGOP,"['—', 'Donald', 'Trump', 'talking', '#MichaelBloomberg', '#FoxAndFriends', '2013', '#FNC', '@CNN', '@MSNBC', '@SeanHannity', '@realDonaldTrump', '@AdamSchiffCA', '@SenateMajLdr', '@LindseyGrahamSC', '@KellyannePolls', '#GeorgeConway', '@IvankaTrump', '@JaredKushner', '@MittRomney', '@marcorubio', '@ChrisWallace101', '#ExGOP']"
3207,Wed Feb 19 15:51:10 +0000 2020,423631314,0,'Nough said!!!pic.twitter.com/ugrpk5szcL,,,"['Nough', 'said5szcL']"
3208,Wed Feb 19 15:51:10 +0000 2020,1178345930363478016,0,Lerdo is home for you!,,,"['Lerdo', 'home']"
