timestamp,Username,Retweets,Text,Mentions,Hashtags
Thu Feb 20 15:58:14 +0000 2020,22966462,0,@delaneytarr Youre throwing your name in with these people? See above. @davidhogg111 @sandyhook,@delaneytarr @davidhogg111 @sandyhook,
Thu Feb 20 15:58:13 +0000 2020,1428908562,6,"Is South Carolina still Joe Biden's firewall? ""Oh god, yes! Yes, of course,"" Dr. Biden says. While surrogates stand strong, some voters weigh their options. Story with @LaCraiMitchell #SCPrimary #Campaign2020https://www.cbsnews.com/news/is-south-carolina-still-joe-bidens-firewall/ …",@LaCraiMitchell,#SCPrimary #Campaign2020https
Thu Feb 20 15:58:06 +0000 2020,1104500536928362496,0,Kerry wouldn’t know the truth if it sat on his face,,
Thu Feb 20 15:58:06 +0000 2020,828326392391688192,0,@MikeBloomberg c’mon support @JoeBiden https://twitter.com/B52Malmet/status/1230632556191723521 …,@MikeBloomberg @JoeBiden,
Thu Feb 20 15:58:06 +0000 2020,362075878,0,Name that tune,,
Thu Feb 20 15:58:05 +0000 2020,1543801099,6,"Notable inclusion of AANAPISIs(!) in the campaign document. On page 2, it says @JoeBiden will “take steps to rectify the funding disparities faced by minority-serving institutions, including Asian American and Native American Pacific Islander-serving institutions” pic.twitter.com/hoOiMAR0Ia",@JoeBiden,
Thu Feb 20 15:58:05 +0000 2020,1095906091932631040,0,Something about this wording that sounds so familiar,,
Thu Feb 20 15:57:58 +0000 2020,3393013192,0,I have to say this Bernie Sanders cannot make the Congress vote for Medicare 4 all. If you listened to Amy Klobuchar she told the truth it will NOT pass Congress. Obama had a Dem House and Senate and had to fight tooth and nail to get the ACA passed. I wish facts mattered.,,
Thu Feb 20 15:57:57 +0000 2020,3188352661,0,pic.twitter.com/W4uyFKecLM,,
Thu Feb 20 15:57:54 +0000 2020,2891636537,0,#JoeBiden hey since you think gun manufactures should ve sued for people killing people. Cam we sue the government when you crash the economy and we all go broke? Asking for a friend.,,#JoeBiden
Thu Feb 20 15:57:47 +0000 2020,3038654024,0,I feel like it’s not Bernie so I’d vote for it but Dems blew it not supporting her for the nom.,,
Thu Feb 20 15:57:46 +0000 2020,709471834455076864,0,So what happened with you and your buddy Obama when you lied to 180 million people regarding Obamacare and keeping your doctors and health care plans. All lies,,
Thu Feb 20 15:57:44 +0000 2020,1135996674453725186,1,You know Mr Biden... Actually Co-Founders of the #marchforlife movement and other activists have endorsed #Bernie for President:https://twitter.com/BernieSanders/status/1230588184301625347?s=19 …,,#marchforlife #Bernie
Thu Feb 20 15:57:43 +0000 2020,268381487,0,"Hey uncle Joe, you claim you are great at crossing the aisle and getting things done. What are you doing RIGHT NOW to persuade Republicans to hold this ""president"" to account?",,
Thu Feb 20 15:57:42 +0000 2020,1196186309271982080,0,Thank you..This actually helped me pick up some of my regular followers from the last account,,
Thu Feb 20 15:57:41 +0000 2020,255050011,0,"Where have I heard that before? Oh yeah, from the previous administration of which you were a member. Just another lie.",,
Thu Feb 20 15:57:39 +0000 2020,2694598424,1,"interesting whoever is on msnbc now (Ari, I think) is trying to hang joe biden for saying Obama ordered a monitor on stop and frisk, when in fact a judge ordered it. This what I mean obvious bias. Point out all candidate flaws, not 1 you want out of the race",,
