,timestamp,Username,Retweets,Text,Mentions,Hashtags,Cleaned Tweets
1573,Tue Feb 18 15:47:24 +0000 2020,21117305,0,"DEADBEAT DAD Bernie Sanders won’t endorse his son for Congress, citing “dynasty politics” https://www.vox.com/policy-and-politics/2018/6/7/17438836/levi-sanders-bernie-2020-new-hampshire …",,,"['DEADBEAT', 'DAD', 'Bernie', 'Sanders', 'won’t', 'endorse', 'son', 'Congress', 'citing', '“dynasty', 'politics”', '20186717438836levisandersbernie2020newhampshire', '…']"
1574,Tue Feb 18 15:47:24 +0000 2020,946520718,0,But what happened to your devotion to Eleizabeth Warren?,,,"['But', 'happened', 'devotion', 'Eleizabeth', 'Warren']"
1575,Tue Feb 18 15:47:24 +0000 2020,194593460,0,Drove an hour to Reno for a @BernieSanders rally and missed all of it by 5 minutes. Ugh. Please come to South Lake Tahoe.,@BernieSanders,,"['Drove', 'hour', 'Reno', '@BernieSanders', 'rally', 'missed', '5', 'minutes', 'Ugh', 'Please', 'come', 'South', 'Lake', 'Tahoe']"
1576,Tue Feb 18 15:47:24 +0000 2020,227219807,0,more lake homes more crypto more cash more ponzi #greed,,#greed,"['lake', 'homes', 'crypto', 'cash', 'ponzi', '#greed']"
1577,Tue Feb 18 15:47:24 +0000 2020,29419903,0,Why does how much money @MikeBloomberg spends on advertising matter. If everyone talks more bout policies and less about rash other maybe more ppl would listen. @PeteButtigieg @SenSanders @JoeBiden @SenateDems,@MikeBloomberg @PeteButtigieg @SenSanders @JoeBiden @SenateDems,,"['Why', 'much', 'money', '@MikeBloomberg', 'spends', 'advertising', 'matter', 'If', 'everyone', 'talks', 'bout', 'policies', 'less', 'rash', 'maybe', 'ppl', 'would', 'listen', '@PeteButtigieg', '@SenSanders', '@JoeBiden', '@SenateDems']"
1578,Tue Feb 18 15:47:23 +0000 2020,414543528,0,pic.twitter.com/tpP9uVcWe3,,,['3']
1579,Tue Feb 18 15:47:23 +0000 2020,15620393,2,Trump is the enemy Not Joe Biden Trump is the enemy Not Elizabeth Warren Trump is the enemy Not Bernie Sanders Trump is the enemy Not Mike Bloomberg Trump is the enemy Not Pete Buttigieg Trump is the enemy Not Amy Klobuchar Trump is the enemy Not Tom Steyer #258 days,,#258,"['Trump', 'enemy', 'Not', 'Joe', 'Biden', 'Trump', 'enemy', 'Not', 'Elizabeth', 'Warren', 'Trump', 'enemy', 'Not', 'Bernie', 'Sanders', 'Trump', 'enemy', 'Not', 'Mike', 'Bloomberg', 'Trump', 'enemy', 'Not', 'Pete', 'Buttigieg', 'Trump', 'enemy', 'Not', 'Amy', 'Klobuchar', 'Trump', 'enemy', 'Not', 'Tom', 'Steyer', '#258', 'days']"
1580,Tue Feb 18 15:47:23 +0000 2020,1227378304442863616,0,"1) The government prints the currency; 2) Therefore, it is the government's money; 3) Anything the government lets a private individual possess is a gift to that individual; 4) ""Taxation is theft"" is really dumb; but 5) Any currency owned by an individual is a ""gift."" Wow.",,,"['1', 'The', 'government', 'prints', 'currency', '2', 'Therefore', 'governments', 'money', '3', 'Anything', 'government', 'lets', 'private', 'individual', 'possess', 'gift', 'individual', '4', 'Taxation', 'theft', 'really', 'dumb', '5', 'Any', 'currency', 'owned', 'individual', 'gift', 'Wow']"
1581,Tue Feb 18 15:47:23 +0000 2020,785659417542873088,5,Hey @BernieSanders when you become president can you please pardon Nick? Man was just doing what he had to do,@BernieSanders,,"['Hey', '@BernieSanders', 'become', 'president', 'please', 'pardon', 'Nick', 'Man']"
1582,Tue Feb 18 15:47:19 +0000 2020,33718532,0,Lol. Can’t wait to watch this. Lol,,,"['Lol', 'Can’t', 'wait', 'watch', 'Lol']"
1583,Tue Feb 18 15:47:19 +0000 2020,218410679,0,@MikeBloomberg @BernieSanders @PeteButtigieg...I don't care that Mike is a billionaire. So what? Look at Trump...I want him out! Mike is the only one that can beat Trump. Trump couldn't handle losing to Mike. That would be a bonus!,@MikeBloomberg @BernieSanders @PeteButtigieg,,"['@MikeBloomberg', '@BernieSanders', '@PeteButtigiegI', 'dont', 'care', 'Mike', 'billionaire', 'So', 'Look', 'TrumpI', 'want', 'Mike', 'one', 'beat', 'Trump', 'Trump', 'couldnt', 'handle', 'losing', 'Mike', 'That', 'would', 'bonus']"
1584,Tue Feb 18 15:47:19 +0000 2020,860789011,0,He’s a socialist- just look at Venezuela,,,"['He’s', 'socialist', 'look', 'Venezuela']"
1585,Tue Feb 18 15:47:19 +0000 2020,2375783028,0,The side of intelligent liberals. Not gullible far lefters.,,,"['The', 'side', 'intelligent', 'liberals', 'Not', 'gullible', 'far', 'lefters']"
1586,Tue Feb 18 15:47:19 +0000 2020,1074758890586337286,0,Again this can be achieved in more efficient ways.,,,"['Again', 'achieved', 'efficient', 'ways']"
1587,Tue Feb 18 15:47:18 +0000 2020,3666135923,1,FU @SenSanders the Commie who would love to weaken our military so that the Russians could walk right in & have a reunion with their comrade. Eat a dix Bernie the millionaire Commie Socialist who never worked a day in his pitiful life. Commies sux https://twitter.com/tedcruz/status/1229885137447419905 …,@SenSanders,,"['FU', '@SenSanders', 'Commie', 'would', 'love', 'weaken', 'military', 'Russians', 'could', 'walk', 'right', 'reunion', 'comrade', 'Eat', 'dix', 'Bernie', 'millionaire', 'Commie', 'Socialist', 'never', 'worked', 'day', 'pitiful', 'life', 'Commies', 'sux', '1229885137447419905', '…']"
1588,Tue Feb 18 15:47:18 +0000 2020,4773512406,0,I qualify...and...you can call me a Bernie Bro.,,,"['I', 'call', 'Bernie', 'Bro']"
1589,Tue Feb 18 15:47:17 +0000 2020,77647461,0,The question is why is Mike running = to stop Sanders. So why are you paying more for political ads to stop Bernie than you would in taxes to help working people ?,,,"['The', 'question', 'Mike', 'running', '=', 'stop', 'Sanders', 'So', 'paying', 'political', 'ads', 'stop', 'Bernie', 'would', 'taxes', 'help', 'working', 'people']"
1590,Tue Feb 18 15:47:17 +0000 2020,863990857279655936,0,It's why Bernie is the only one who can beat him. Bernie Sanders has simply never posted in his life.,,,"['Its', 'Bernie', 'one', 'beat', 'Bernie', 'Sanders', 'simply', 'never', 'posted', 'life']"
1591,Tue Feb 18 15:47:16 +0000 2020,273058190,0,"Socialism doesn’t make everyone equally rich, it makes everyone equally poor. But not the politicians, they do just fine.",,,"['Socialism', 'doesn’t', 'make', 'everyone', 'equally', 'rich', 'makes', 'everyone', 'equally', 'poor', 'But', 'politicians', 'fine']"
1592,Tue Feb 18 15:47:16 +0000 2020,1216487177212846080,1,Arick: any chance Mike breaks out into this version live on the debate stage? LISTEN!https://youtu.be/IeEKpQhuFq4,,,"['Arick', 'chance', 'Mike', 'breaks', 'version', 'live', 'debate', 'stage', 'LISTEN4']"
